iter	Logloss
0	0.6270544982
1	0.5749456863
2	0.5149887625
3	0.4634444812
4	0.4134785824
5	0.3813156286
6	0.3410045017
7	0.3179283177
8	0.2902251181
9	0.2700918685
10	0.252554327
11	0.2380495497
12	0.2203084507
13	0.2102599839
14	0.1989612821
15	0.1883998552
16	0.1785434585
17	0.1729535853
18	0.1624982693
19	0.1522456566
20	0.1447103201
21	0.1384470515
22	0.1323398768
23	0.1269248728
24	0.1224678526
25	0.1188786323
26	0.11442324
27	0.1123384319
28	0.1082906407
29	0.1066441006
30	0.1044388775
31	0.1024090266
32	0.09985454986
33	0.09753540696
34	0.09566498754
35	0.09382780466
36	0.09245422204
37	0.09097064965
38	0.08984435028
39	0.08792190528
40	0.08573853021
41	0.08491264366
42	0.08346656287
43	0.08237133764
44	0.08134577925
45	0.08025878764
46	0.07887018338
47	0.07776140626
48	0.0758562512
49	0.07444101196
50	0.07285788917
51	0.07152318979
52	0.0699766284
53	0.06929111981
54	0.0679197768
55	0.06670467669
56	0.0649648643
57	0.06456255442
58	0.06379130529
59	0.06261646192
60	0.06175540185
61	0.06091395181
62	0.0604632445
63	0.06001844938
64	0.05949800028
65	0.05864286272
66	0.05778056675
67	0.0572787473
68	0.05654835686
69	0.0556724013
70	0.05490070961
71	0.05407360103
72	0.05387645619
73	0.05300183741
74	0.05217479576
75	0.05138126574
76	0.05034807963
77	0.04966782607
78	0.04909194938
79	0.0487494412
80	0.04801156417
81	0.04756262682
82	0.04702186739
83	0.04614602362
84	0.04541369811
85	0.04500181208
86	0.04441319373
87	0.0441164042
88	0.04347350292
89	0.04314986413
90	0.04287865144
91	0.04238524505
92	0.04191726611
93	0.04176452566
94	0.04133412856
95	0.04062880113
96	0.04024479754
97	0.03995538895
98	0.03947441207
99	0.03937986671
100	0.03881159945
101	0.03851055714
102	0.03804637591
103	0.0377923869
104	0.03727605523
105	0.03700013607
106	0.03680763661
107	0.036349022
108	0.03565507444
109	0.03522292311
110	0.03495560614
111	0.03468327862
112	0.0345508032
113	0.03394865213
114	0.03328891179
115	0.03282194028
116	0.03237769097
117	0.03187913809
118	0.03144490307
119	0.03096774775
120	0.03067682687
121	0.03032315635
122	0.02988656487
123	0.029643689
124	0.02962765324
125	0.02940489965
126	0.02920545416
127	0.02888891214
128	0.02861682678
129	0.02839588023
130	0.02804581299
131	0.02780605821
132	0.02777547875
133	0.02735031926
134	0.02693950268
135	0.02659426207
136	0.02633087734
137	0.02630459519
138	0.02591104635
139	0.02571043666
140	0.02556461465
141	0.02531471547
142	0.02496579854
143	0.02471363235
144	0.02459497851
145	0.02447245411
146	0.02438021728
147	0.02426938378
148	0.02412053664
149	0.02410067926
150	0.02395927047
151	0.02394739483
152	0.02392826639
153	0.02365463522
154	0.02332669955
155	0.02329764987
156	0.02326766523
157	0.02325068354
158	0.0226920413
159	0.0225824457
160	0.02256061373
161	0.02253422497
162	0.02238726983
163	0.02222955277
164	0.02220964174
165	0.02219333947
166	0.02203789032
167	0.02202270102
168	0.02189712976
169	0.02166877418
170	0.02165470901
171	0.02145467508
172	0.02129467237
173	0.02128048773
174	0.0212666415
175	0.02125238838
176	0.0208976618
177	0.02066218702
178	0.02064930153
179	0.02016149224
180	0.02014625908
181	0.02013244475
182	0.02011301567
183	0.01995104292
184	0.01993917927
185	0.01986356388
186	0.01985217114
187	0.01979827014
188	0.01969637437
189	0.01966016089
190	0.01962511166
191	0.01947523137
192	0.01946267253
193	0.01933864831
194	0.01911603977
195	0.01901050189
196	0.0190022874
197	0.01880863153
198	0.01879829052
199	0.0187864153
