iter	Logloss
320	0.07212693633
321	0.07208146189
322	0.07205138589
323	0.07198518538
324	0.07197115408
325	0.07191277182
326	0.07183133312
327	0.07177617379
328	0.07168357398
329	0.07162776023
330	0.07156000314
331	0.07148761871
332	0.07145136534
333	0.07139238265
334	0.07130642629
335	0.07123572288
336	0.0711876311
337	0.07113982571
338	0.07110507227
339	0.07100590127
340	0.07097010583
341	0.07094837703
342	0.07091563443
343	0.07087036254
344	0.07082006741
345	0.07077220579
346	0.07071651532
347	0.07066694944
348	0.07065711271
349	0.0706448847
350	0.0706023611
351	0.070575859
352	0.07051895799
353	0.07046602708
354	0.0704028495
355	0.07032025222
356	0.07026684515
357	0.07020787078
358	0.07014976611
359	0.07013701265
360	0.07004500206
361	0.0699975906
362	0.06998844419
363	0.06993377637
364	0.06989542935
365	0.06987075843
366	0.06983378116
367	0.06977556303
368	0.06975366303
369	0.06972130559
370	0.06963852217
371	0.06956624276
372	0.06954606624
373	0.06948278772
374	0.0694643572
375	0.06940629754
376	0.06938810017
377	0.06935593733
378	0.06931037716
379	0.06922108999
380	0.06917085315
381	0.06912926519
382	0.06908141949
383	0.06903997702
384	0.06896532012
385	0.06894239948
386	0.06888752829
387	0.06883756019
388	0.06881490581
389	0.06880119543
390	0.06873606002
391	0.06870209132
392	0.06866448536
393	0.06864475132
394	0.06858174994
395	0.0685583987
396	0.0685119069
397	0.06849963934
398	0.06844506543
399	0.06839898119
400	0.06838088337
401	0.06836340506
402	0.06827829052
403	0.06825159651
404	0.06823190753
405	0.0681657454
406	0.06813330564
407	0.06811382555
408	0.06802816
409	0.06796484064
410	0.06790245762
411	0.06782294423
412	0.0678151334
413	0.06778213849
414	0.06774394848
415	0.06768385298
416	0.06763453695
417	0.06761975524
418	0.06757857248
419	0.06755803191
420	0.06746518222
421	0.06742917843
422	0.06736459266
423	0.06734783718
424	0.06732383318
425	0.06730904068
426	0.06729743644
427	0.06726878844
428	0.06723025232
429	0.06720292574
430	0.067181583
431	0.06713590782
432	0.06712009246
433	0.06710120468
434	0.06708119462
435	0.06698987438
436	0.06691013924
437	0.06686046183
438	0.06681747259
439	0.06679894629
440	0.06673205578
441	0.06667487112
442	0.06665336477
443	0.06662859308
444	0.06661137421
445	0.06654760234
446	0.0665058032
447	0.06645030377
448	0.06640340191
449	0.06634671352
450	0.06627276232
451	0.06620989699
452	0.06613953784
453	0.066053783
454	0.065968636
455	0.06591332178
456	0.06587984051
457	0.06583133272
458	0.06581697154
459	0.06578522996
460	0.06573940185
461	0.06571672458
462	0.06567393073
463	0.06565668741
464	0.06561082462
465	0.06553340001
466	0.06552342971
467	0.06550061611
468	0.06548546318
469	0.06544357305
470	0.0654183617
471	0.06538108129
472	0.06535544625
473	0.06531501748
474	0.06527028228
475	0.06524489731
476	0.0651965713
477	0.06518021475
478	0.06513491862
479	0.06509737079
480	0.06506965345
481	0.06499016752
482	0.06497692633
483	0.06490276431
484	0.06483461412
485	0.0648097225
486	0.06479985068
487	0.06473524051
488	0.06469119711
489	0.06461746766
490	0.06458321071
491	0.0645238888
492	0.06444492421
493	0.06439894361
494	0.06437500587
495	0.0642796276
496	0.06425602239
497	0.06419348901
498	0.06413093103
499	0.06411031794
500	0.06404645031
501	0.06395101662
502	0.06391105492
503	0.06386534233
504	0.06379272995
505	0.06376721881
506	0.06374064412
507	0.06369224589
508	0.06367102597
509	0.06361773924
510	0.06351940548
511	0.06349212106
512	0.06345788223
513	0.06342981106
514	0.06341886657
515	0.06338201044
516	0.06330209541
517	0.06328691437
518	0.06326323897
519	0.06325106694
520	0.06323281975
521	0.06318467781
522	0.06311751572
523	0.06305476486
524	0.06301522376
525	0.06292364737
526	0.06285849656
527	0.06279515172
528	0.06276011217
529	0.06269904443
530	0.06266482327
531	0.06260161568
532	0.0625470339
533	0.06249713438
534	0.06248627581
535	0.06243197477
536	0.06238224481
537	0.06235157308
538	0.06230908573
539	0.06228468473
540	0.06224701757
541	0.06219544507
542	0.06214186748
543	0.06212915128
544	0.062109605
545	0.06208963509
546	0.06205482748
547	0.06204087941
548	0.06196490951
549	0.06194081984
550	0.0618875913
551	0.06186671186
552	0.06179430361
553	0.06175188344
554	0.0617120464
555	0.06169227489
556	0.06165926481
557	0.06160603194
558	0.06156350914
559	0.06151561014
560	0.06146990357
561	0.06145619827
562	0.06140630125
563	0.06135415773
564	0.06133926315
565	0.06124256523
566	0.06120706993
567	0.06115725456
568	0.06113280408
569	0.06109538027
570	0.06106748712
571	0.06105577147
572	0.0610001822
573	0.06092156715
574	0.06090554331
575	0.06083864115
576	0.06077984582
577	0.06076604567
578	0.06074691866
579	0.0607319236
580	0.06071991806
581	0.06065766471
582	0.06064387198
583	0.06059290206
584	0.06055529991
585	0.0605192608
586	0.0605032302
587	0.06046249221
588	0.06042377806
589	0.0603458841
590	0.06030655384
591	0.06028649395
592	0.06025756252
593	0.06024488969
594	0.06023769658
595	0.06019794851
596	0.06015359755
597	0.06007364028
598	0.06001072814
599	0.05996316588
600	0.05994646387
601	0.05988503571
602	0.05984328406
603	0.05981395411
604	0.05979513683
605	0.05978392901
606	0.05970347269
607	0.05964202544
608	0.05956927114
609	0.05950358035
610	0.05949004118
611	0.05946680383
612	0.05944915368
613	0.05943586595
614	0.05937935009
615	0.05935436442
616	0.05929058525
617	0.05926336098
618	0.05923467551
619	0.05922605124
620	0.05920302802
621	0.05919469951
622	0.0591836897
623	0.05915192976
624	0.05914151376
625	0.05912061487
626	0.05905333501
627	0.05899023512
628	0.05896598747
629	0.05892520277
630	0.058908549
631	0.05885461639
632	0.05883238638
633	0.05876906495
634	0.05872214929
635	0.05867490618
636	0.05860285855
637	0.05858595355
638	0.05855265103
639	0.0585285535
640	0.05847833359
641	0.05841991818
642	0.05840865375
643	0.05834344307
644	0.05832726544
645	0.05831432189
646	0.05828918279
647	0.05827130074
648	0.05825938964
649	0.05821862953
650	0.05814085666
651	0.05810248307
652	0.05809619754
653	0.05803086408
654	0.05800203037
655	0.05797103571
656	0.05795776498
657	0.05792655218
658	0.05789891312
659	0.05788474856
660	0.05786720553
661	0.05784112595
662	0.05782529289
663	0.05778578641
664	0.05777230884
665	0.05775929308
666	0.05772501905
667	0.05771031524
668	0.05767617509
669	0.05766502081
670	0.05761516993
671	0.0575942148
672	0.05754605632
673	0.05752307403
674	0.05747658011
675	0.05745973352
676	0.05743835047
677	0.05737354062
678	0.05735712149
679	0.05734830803
680	0.05732944688
681	0.05728810552
682	0.0572632441
683	0.05722353329
684	0.05718559118
685	0.05711978005
686	0.05709280901
687	0.05704087261
688	0.05702220583
689	0.05693969084
690	0.05689869106
691	0.05685046118
692	0.05678540513
693	0.05675664692
694	0.05671461837
695	0.05670850416
696	0.0566820659
697	0.05663643437
698	0.05656609385
699	0.05655032028
700	0.05652852794
701	0.05644956118
702	0.0564256743
703	0.05634451464
704	0.05633091215
705	0.05626700922
706	0.05623924916
707	0.05619352008
708	0.05618753871
709	0.0561803434
710	0.05614837392
711	0.05613496698
712	0.05610744393
713	0.05606865066
714	0.05604771571
715	0.05597127378
716	0.05590631311
717	0.05586861689
718	0.05584450655
719	0.05577990551
720	0.05572419663
721	0.05565015749
722	0.05560468426
723	0.05556689041
724	0.05555315832
725	0.05553538332
726	0.05548810258
727	0.05544283519
728	0.05540847411
729	0.05534860478
730	0.05533140263
731	0.05530782166
732	0.05528040654
733	0.05525971934
734	0.05522275834
735	0.05517045146
736	0.05515974854
737	0.05513763702
738	0.05512784058
739	0.05506975311
740	0.05500734999
741	0.05495144305
742	0.0549265071
743	0.05490776244
744	0.0548694296
745	0.05486394221
746	0.0548334115
747	0.05482340111
748	0.0548055559
749	0.05478335211
750	0.05476983061
751	0.0547054247
752	0.05465530861
753	0.05462328084
754	0.05458130243
755	0.05456536314
756	0.054549992
757	0.05453468307
758	0.05451476171
759	0.05447659892
760	0.05445626068
761	0.05443655213
762	0.05439912361
763	0.05436337258
764	0.05432000811
765	0.05426784463
766	0.05426005944
767	0.05421502529
768	0.05417958445
769	0.05414387257
770	0.05413527312
771	0.05412714329
772	0.05406461898
773	0.05404114374
774	0.05401445513
775	0.05398940027
776	0.05396279557
777	0.05391854117
778	0.05387893468
779	0.05385057066
780	0.05381394444
781	0.05378255047
782	0.05375468764
783	0.05373831948
784	0.05370009694
785	0.0536655906
786	0.05362841501
787	0.05361239841
788	0.0535925852
789	0.05353696022
790	0.05350635216
791	0.05349886431
792	0.05348236938
793	0.05346173422
794	0.05344203359
795	0.05338886781
796	0.05332834507
797	0.05327413056
798	0.05322881592
799	0.05316953203
800	0.05313716765
801	0.05310378013
802	0.05306380922
803	0.05305312614
804	0.05300770176
805	0.05298560838
806	0.05297375028
807	0.05290757042
808	0.05286971151
809	0.05284781887
810	0.05280623496
811	0.05276171499
812	0.0527223128
813	0.05269296477
814	0.05261333981
815	0.05255897319
816	0.05252420375
817	0.05246923655
818	0.05241047091
819	0.05238916507
820	0.05233842591
821	0.05231416229
822	0.05229948466
823	0.0522467031
824	0.05220955084
825	0.05217911909
826	0.05213344462
827	0.05207817075
828	0.05206684247
829	0.05205420952
830	0.05200223267
831	0.05199199675
832	0.05197147321
833	0.05193063636
834	0.05189543873
835	0.0518762864
836	0.05185450078
837	0.05183679647
838	0.05182641455
839	0.05177998815
840	0.0517301757
841	0.05172086826
842	0.05168908974
843	0.05166558123
844	0.05164871684
845	0.05162111624
846	0.05158129587
847	0.05155530785
848	0.05152150767
849	0.05151531277
850	0.05149534246
851	0.05145871365
852	0.05143208409
853	0.05138877041
854	0.05136869624
855	0.0513563473
856	0.05132449572
857	0.05125673749
858	0.05121814854
859	0.0512100382
860	0.05115402849
861	0.05113023927
862	0.0510889468
863	0.05104364363
864	0.05101252559
865	0.05096669212
866	0.05092033129
867	0.05086002323
868	0.05085373376
869	0.05083064679
870	0.05077460682
871	0.05077005238
872	0.05075263827
873	0.05069135309
874	0.05066020724
875	0.05064275253
876	0.05062048769
877	0.05057605155
878	0.05052818546
879	0.05048558736
880	0.05044512826
881	0.05044047632
882	0.05039509218
883	0.0503585572
884	0.05029928454
885	0.05026052217
886	0.05022040655
887	0.05019065452
888	0.05018059276
889	0.05012294986
890	0.05008418579
891	0.05005529868
892	0.05003563478
893	0.04999756692
894	0.04997617809
895	0.04991150875
896	0.04986421643
897	0.04984028821
898	0.049827535
899	0.04976465174
900	0.04974410472
901	0.04972126092
902	0.04968607268
903	0.04961504457
904	0.04959803598
905	0.04956327302
906	0.04952306647
907	0.04947454633
908	0.0494152326
909	0.04936207562
910	0.04932499885
911	0.04931568991
912	0.04926943512
913	0.04924539047
914	0.04921812384
915	0.049189818
916	0.04914347353
917	0.04910528776
918	0.04905227544
919	0.0490272603
920	0.04901597824
921	0.0489616143
922	0.04893400818
923	0.04890300279
924	0.04887019414
925	0.04884432414
926	0.04882642174
927	0.0488060585
928	0.04876177651
929	0.04872478599
930	0.04870204927
931	0.04868635625
932	0.04867694188
933	0.04864113813
934	0.04863541097
935	0.0486048125
936	0.04857843568
937	0.04856802689
938	0.04854739506
939	0.04852697841
940	0.04849205948
941	0.04847430839
942	0.04845542891
943	0.04840498382
944	0.0483865417
945	0.04836732118
946	0.04835526367
947	0.04833897835
948	0.0483241811
949	0.04828652447
950	0.04825513034
951	0.04821659529
952	0.0482062964
953	0.04813413951
954	0.04808839104
955	0.04806443239
956	0.04804852505
957	0.04800543362
958	0.04797504641
959	0.04793873473
960	0.0479288497
961	0.04791863982
962	0.0478544896
963	0.04784635269
964	0.04783565667
965	0.04783140398
966	0.04776465751
967	0.04772459105
968	0.04769049045
969	0.04767933669
970	0.04767403875
971	0.04763456282
972	0.04760594146
973	0.04757279503
974	0.04754130478
975	0.04750514688
976	0.04749765267
977	0.04748526326
978	0.04747399748
979	0.04746399931
980	0.04742979809
981	0.04739684492
982	0.04735169367
983	0.04731489998
984	0.04726718862
985	0.04723177602
986	0.04720390367
987	0.04718449623
988	0.04717478395
989	0.04713315196
990	0.04709252649
991	0.04706965082
992	0.04703289619
993	0.04699044084
994	0.04696751066
995	0.04692934017
996	0.04689500662
997	0.04687494659
998	0.04685215749
999	0.04683563581
